Site,SiteTown,Date,Time,Recorders,Temperature_°C,Humidity_%,Rain,Cloud_cover_%,Wind,Transect_ID,Latitude,Longitude,Site_type,Section,WFMeadow%,Amenity_grass%,Woodland%,Scrub%,Ornamental%,Herbal%,Semi-improved_grassland,Rough_grassland%,Concrete%,Plant_species,Pollinator_species_sample_code,Notes,Species_Order,Species_Family,Habitat_type,Functional_morphotypes,Broad_group
MS20,Camborne,05/07/2022,13:43,Olly,17,45,No rain,76-100,Moderate wind,1,50.2255,-5.284146667,Restored,1,90,10,0,0,0,0,0,0,0,Trifolium_repens,Bombus_pascuorum,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
MS20,Camborne,05/07/2022,13:50:20,Olly,17,45,No rain,76-100,Moderate wind,1,50.22508833,-5.284208333,Restored,5,50,50,0,0,0,0,0,0,0,Trifolium_repens,Bombus_pascuorum,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
MS20,Camborne,05/07/2022,13:59:32,Olly,17,45,No rain,76-100,Moderate wind,1,50.22488833,-5.284211667,Restored,8,0,100,0,0,0,0,0,0,0,Trifolium_repens,Bombus_pascuorum,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
MS20,Camborne,05/07/2022,13:46:35,Olly,17,45,No rain,76-100,Moderate wind,1,50.22536333,-5.284158333,Restored,3,100,0,0,0,0,0,0,0,0,Trifolium_repens,Bombus_pratorum,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
MS20,Camborne,05/07/2022,13:46:35,Olly,17,45,No rain,76-100,Moderate wind,1,50.22536333,-5.284158333,Restored,3,100,0,0,0,0,0,0,0,0,Trifolium_repens,Bombus_pratorum,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
MS20,Camborne,05/07/2022,14:06:14,Olly,17,45,No rain,76-100,Moderate wind,1,50.22533833,-5.284168333,Restored,3,100,0,0,0,0,0,0,0,0,Trifolium_repens,Bombus_pratorum,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
MS20,Camborne,05/07/2022,13:43:46,Olly,17,45,No rain,76-100,Moderate wind,1,50.22548,-5.28415,Restored,1,90,10,0,0,0,0,0,0,0,Trifolium_repens,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
MS20,Camborne,05/07/2022,13:51:22,Olly,17,45,No rain,76-100,Moderate wind,1,50.22507333,-5.284181667,Restored,6,50,50,0,0,0,0,0,0,0,Trifolium_repens,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
MS20,Camborne,05/07/2022,13:52:16,Olly,17,45,No rain,76-100,Moderate wind,1,50.225045,-5.284173333,Restored,6,50,50,0,0,0,0,0,0,0,Trifolium_repens,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
MS20,Camborne,05/07/2022,14:01:15,Olly,17,45,No rain,76-100,Moderate wind,1,50.22505333,-5.284148333,Restored,6,50,50,0,0,0,0,0,0,0,Trifolium_repens,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
MS20,Camborne,05/07/2022,14:01:15,Olly,17,45,No rain,76-100,Moderate wind,1,50.22505333,-5.284148333,Restored,6,50,50,0,0,0,0,0,0,0,Trifolium_repens,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
MS20,Camborne,05/07/2022,14:03:14,Olly,17,45,No rain,76-100,Moderate wind,1,50.22518667,-5.284155,Restored,5,50,50,0,0,0,0,0,0,0,Trifolium_repens,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
MS20,Camborne,05/07/2022,13:55:53,Olly,17,45,No rain,76-100,Moderate wind,1,50.22477833,-5.284243333,Restored,9,0,100,0,0,0,0,0,0,0,Trifolium_repens,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
MS20,Camborne,05/07/2022,13:57:10,Olly,17,45,No rain,76-100,Moderate wind,1,50.22467333,-5.284248333,Restored,9,0,100,0,0,0,0,0,0,0,Trifolium_repens,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
MS20,Camborne,05/07/2022,13:57:10,Olly,17,45,No rain,76-100,Moderate wind,1,50.22467333,-5.284248333,Restored,9,0,100,0,0,0,0,0,0,0,Trifolium_repens,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
MS20,Camborne,05/07/2022,13:58:21,Olly,17,45,No rain,76-100,Moderate wind,1,50.22470167,-5.28423,Restored,10,0,100,0,0,0,0,0,0,0,Trifolium_repens,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
MS20,Camborne,05/07/2022,13:58:21,Olly,17,45,No rain,76-100,Moderate wind,1,50.22470167,-5.28423,Restored,10,0,100,0,0,0,0,0,0,0,Trifolium_repens,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
MS20,Camborne,05/07/2022,14:00:28,Olly,17,45,No rain,76-100,Moderate wind,1,50.22501,-5.284181667,Restored,7,0,100,0,0,0,0,0,0,0,Trifolium_repens,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
MS20,Camborne,05/07/2022,14:00:28,Olly,17,45,No rain,76-100,Moderate wind,1,50.22501,-5.284181667,Restored,7,0,100,0,0,0,0,0,0,0,Trifolium_repens,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
MS20,Camborne,05/07/2022,14:07:33,Olly,17,45,No rain,76-100,Moderate wind,1,50.22546,-5.284108333,Restored,3,100,0,0,0,0,0,0,0,0,Lotus_pedunculatus,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Wildflower,Bumblebees,Bees
MS20,Camborne,05/07/2022,14:08:53,Olly,17,45,No rain,76-100,Moderate wind,1,50.22542,-5.284128333,Restored,2,100,0,0,0,0,0,0,0,0,Lotus_pedunculatus,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Wildflower,Bumblebees,Bees
MS20,Camborne,05/07/2022,14:02:08,Olly,17,45,No rain,76-100,Moderate wind,1,50.22503833,-5.284156667,Restored,6,50,50,0,0,0,0,0,0,0,Potentilla_reptans,Bombus_lapidarius,,Hymenoptera,Apidae,Wildflower,Bumblebees,Bees
MS20,Camborne,05/07/2022,14:06:26,Olly,17,45,No rain,76-100,Moderate wind,1,50.22535,-5.284171667,Restored,3,100,0,0,0,0,0,0,0,0,Trifolium_pratense,Bombus_pratorum,,Hymenoptera,Apidae,Wildflower,Bumblebees,Bees
MS21,Camborne,05/07/2022,16:51:28,Olly,17,45,No rain,76-100,Moderate wind,1,50.22501667,-5.289573333,Restored,8,40,20,0,0,0,0,0,40,0,Dianthus_barbatus,Bombus_pratorum,,Hymenoptera,Apidae,Wildflower,Bumblebees,Bees
MS21,Camborne,05/07/2022,16:10:21,Olly,17,45,No rain,76-100,Moderate wind,1,50.22446167,-5.289731667,Restored,1,75,15,0,0,0,0,0,10,0,Centaurea_nigra,Bombus_pratorum,,Hymenoptera,Apidae,Planted_Wildflower,Bumblebees,Bees
MS21,Camborne,05/07/2022,16:10:21,Olly,17,45,No rain,76-100,Moderate wind,1,50.22446167,-5.289731667,Restored,1,75,15,0,0,0,0,0,10,0,Centaurea_nigra,Bombus_pratorum,,Hymenoptera,Apidae,Planted_Wildflower,Bumblebees,Bees
MS21,Camborne,05/07/2022,16:10:21,Olly,17,45,No rain,76-100,Moderate wind,1,50.22446167,-5.289731667,Restored,1,75,15,0,0,0,0,0,10,0,Centaurea_nigra,Bombus_pratorum,,Hymenoptera,Apidae,Planted_Wildflower,Bumblebees,Bees
MS21,Camborne,05/07/2022,16:12:04,Olly,17,45,No rain,76-100,Moderate wind,1,50.224495,-5.28973,Restored,1,75,15,0,0,0,0,0,10,0,Centaurea_nigra,Bombus_pratorum,,Hymenoptera,Apidae,Planted_Wildflower,Bumblebees,Bees
MS21,Camborne,05/07/2022,16:53:34,Olly,17,45,No rain,76-100,Moderate wind,1,50.22474833,-5.289695,Restored,5,30,70,0,0,0,0,0,0,0,Leucanthemum_vulgare,Oedemera_lurida,,Coleoptera,Oedemeridae,Planted_Wildflower,Coleoptera,Beetles
MS21,Camborne,05/07/2022,16:49:52,Olly,17,45,No rain,76-100,Moderate wind,1,50.225005,-5.28959,Restored,8,40,20,0,0,0,0,0,40,0,Leucanthemum_vulgare,Musca_osiris,,Diptera,Muscidae,Planted_Wildflower,Other_flies,Flies
MS21,Camborne,05/07/2022,16:14:50,Olly,17,45,No rain,76-100,Moderate wind,1,50.22452,-5.289765,Restored,1,75,15,0,0,0,0,0,10,0,Leucanthemum_vulgare,Tenthredo_mesomela,,Hymenoptera,Tenthredinidae,Planted_Wildflower,Other_Hymenoptera,Wasps
MS21,Camborne,05/07/2022,16:43:20,Olly,17,45,No rain,76-100,Moderate wind,1,50.22525,-5.289436667,Restored,10,30,40,0,0,0,0,0,30,0,Leucanthemum_vulgare,Eristalis_tenax,,Diptera,Syrphidae,Planted_Wildflower,Syrphidae,Flies
MS21,Camborne,05/07/2022,16:36:21,Olly,17,45,No rain,76-100,Moderate wind,1,50.22508,-5.289561667,Restored,8,40,20,0,0,0,0,0,40,0,Achillea_millefolium,Apis_mellifera,,Hymenoptera,Apidae,Wildflower,Apis_mellifera,Bees
MS21,Camborne,05/07/2022,16:46:40,Olly,17,45,No rain,76-100,Moderate wind,1,50.22515167,-5.289538333,Restored,9,40,20,0,0,0,0,0,40,0,Dauca_carota,Apis_mellifera,,Hymenoptera,Apidae,Wildflower,Apis_mellifera,Bees
MS21,Camborne,05/07/2022,16:26:53,Olly,17,45,No rain,76-100,Moderate wind,1,50.22467833,-5.289681667,Restored,3,50,20,0,0,0,0,0,30,0,Cirsium_vulgare,Bombus_pratorum,,Hymenoptera,Apidae,Wildflower,Bumblebees,Bees
MS21,Camborne,05/07/2022,16:47:12,Olly,17,45,No rain,76-100,Moderate wind,1,50.225125,-5.289556667,Restored,9,40,20,0,0,0,0,0,40,0,Lotus_pedunculatus,Bombus_lapidarius,,Hymenoptera,Apidae,Wildflower,Bumblebees,Bees
MS21,Camborne,05/07/2022,16:51:43,Olly,17,45,No rain,76-100,Moderate wind,1,50.225015,-5.289581667,Restored,8,40,20,0,0,0,0,0,40,0,Lotus_pedunculatus,Bombus_lapidarius,,Hymenoptera,Apidae,Wildflower,Bumblebees,Bees
MS21,Camborne,05/07/2022,16:52:14,Olly,17,45,No rain,76-100,Moderate wind,1,50.22494833,-5.289596667,Restored,8,40,20,0,0,0,0,0,40,0,Lotus_pedunculatus,Bombus_lapidarius,,Hymenoptera,Apidae,Wildflower,Bumblebees,Bees
MS21,Camborne,05/07/2022,16:10:50,Olly,17,45,No rain,76-100,Moderate wind,1,50.22446833,-5.289746667,Restored,1,75,15,0,0,0,0,0,10,0,Lotus_pedunculatus,Bombus_pascuorum,,Hymenoptera,Apidae,Wildflower,Bumblebees,Bees
MS21,Camborne,05/07/2022,16:10:50,Olly,17,45,No rain,76-100,Moderate wind,1,50.22446833,-5.289746667,Restored,1,75,15,0,0,0,0,0,10,0,Lotus_pedunculatus,Bombus_pascuorum,,Hymenoptera,Apidae,Wildflower,Bumblebees,Bees
MS21,Camborne,05/07/2022,16:44:15,Olly,17,45,No rain,76-100,Moderate wind,1,50.22526333,-5.289473333,Restored,10,30,40,0,0,0,0,0,30,0,Potentilla_reptans,Bombus_lapidarius,,Hymenoptera,Apidae,Wildflower,Bumblebees,Bees
MS21,Camborne,05/07/2022,16:11:18,Olly,17,45,No rain,76-100,Moderate wind,1,50.22447,-5.289735,Restored,1,75,15,0,0,0,0,0,10,0,Prunella_vulgaris,Bombus_pascuorum,,Hymenoptera,Apidae,Wildflower,Bumblebees,Bees
MS21,Camborne,05/07/2022,16:39:02,Olly,17,45,No rain,76-100,Moderate wind,1,50.22521833,-5.289496667,Restored,8,40,20,0,0,0,0,0,40,0,Achillea_millefolium,Coccinella_septempunctata,,Coleoptera,Coccinellidae,Wildflower,Coleoptera,Beetles
MS21,Camborne,05/07/2022,16:30:17,Olly,17,45,No rain,76-100,Moderate wind,1,50.22493667,-5.289575,Restored,6,30,70,0,0,0,0,0,0,0,Achillea_millefolium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS21,Camborne,05/07/2022,16:42:13,Olly,17,45,No rain,76-100,Moderate wind,1,50.22520833,-5.289451667,Restored,9,40,20,0,0,0,0,0,40,0,Dauca_carota,Oedemera_lurida,,Coleoptera,Oedemeridae,Wildflower,Coleoptera,Beetles
MS21,Camborne,05/07/2022,16:23:49,Olly,17,45,No rain,76-100,Moderate wind,1,50.224545,-5.289776667,Restored,2,50,50,0,0,0,0,0,0,50,Dauca_carota,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS21,Camborne,05/07/2022,16:23:49,Olly,17,45,No rain,76-100,Moderate wind,1,50.224545,-5.289776667,Restored,2,50,50,0,0,0,0,0,0,50,Dauca_carota,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS21,Camborne,05/07/2022,16:23:49,Olly,17,45,No rain,76-100,Moderate wind,1,50.224545,-5.289776667,Restored,2,50,50,0,0,0,0,0,0,50,Dauca_carota,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS21,Camborne,05/07/2022,16:29:03,Olly,17,45,No rain,76-100,Moderate wind,1,50.224785,-5.28966,Restored,5,30,70,0,0,0,0,0,0,0,Dauca_carota,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS21,Camborne,05/07/2022,16:29:03,Olly,17,45,No rain,76-100,Moderate wind,1,50.224785,-5.28966,Restored,5,30,70,0,0,0,0,0,0,0,Dauca_carota,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS21,Camborne,05/07/2022,16:09:51,Olly,17,45,No rain,76-100,Moderate wind,1,50.224455,-5.289723333,Restored,1,75,15,0,0,0,0,0,10,0,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS21,Camborne,05/07/2022,16:19:12,Olly,17,45,No rain,76-100,Moderate wind,1,50.224515,-5.289725,Restored,2,50,50,0,0,0,0,0,0,50,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS21,Camborne,05/07/2022,16:19:12,Olly,17,45,No rain,76-100,Moderate wind,1,50.224515,-5.289725,Restored,2,50,50,0,0,0,0,0,0,50,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS21,Camborne,05/07/2022,16:19:12,Olly,17,45,No rain,76-100,Moderate wind,1,50.224515,-5.289725,Restored,2,50,50,0,0,0,0,0,0,50,Heracleum_sphondylium,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
MS21,Camborne,05/07/2022,16:32:44,Olly,17,45,No rain,76-100,Moderate wind,1,50.22498667,-5.289578333,Restored,7,40,20,0,0,0,0,0,40,0,Dauca_carota,Dichrorampha_petiverella,,Lepidoptera,Tortricidae,Wildflower,Lepidoptera,Lepidoptera
MS21,Camborne,05/07/2022,16:24:32,Olly,17,45,No rain,76-100,Moderate wind,1,50.22459833,-5.289766667,Restored,2,50,50,0,0,0,0,0,0,50,Heracleum_sphondylium,Calliphora_vicina,,Diptera,Calliphoridae,Wildflower,Other_flies,Flies
MS21,Camborne,05/07/2022,16:13:39,Olly,17,45,No rain,76-100,Moderate wind,1,50.22451667,-5.289758333,Restored,1,75,15,0,0,0,0,0,10,0,Dauca_carota,Andrena_flavipes,,Hymenoptera,Andrenidae,Wildflower,Solitary_bees,Bees
MS21,Camborne,05/07/2022,16:41:28,Olly,17,45,No rain,76-100,Moderate wind,1,50.22514833,-5.289498333,Restored,9,40,20,0,0,0,0,0,40,0,Achillea_millefolium,Eristalis_tenax,,Diptera,Syrphidae,Wildflower,Syrphidae,Flies
MS21,Camborne,05/07/2022,16:23:31,Olly,17,45,No rain,76-100,Moderate wind,1,50.22454,-5.289761667,Restored,2,50,50,0,0,0,0,0,0,50,Heracleum_sphondylium,Syritta_pipiens,,Diptera,Syrphidae,Wildflower,Syrphidae,Flies
MS21,Camborne,05/07/2022,16:27:53,Olly,17,45,No rain,76-100,Moderate wind,1,50.22467833,-5.289681667,Restored,4,50,20,0,0,0,0,0,30,0,0,0,0,0,0,,,
UR20,Camborne,05/07/2022,15:02:19,Olly,17,45,No rain,76-100,Moderate wind,1,50.2197,-5.291966667,Unrestored,7,0,40,0,0,0,0,0,0,60,0,0,0,0,0,Amenity,,
UR20,Camborne,05/07/2022,14:59:40,Olly,17,45,No rain,76-100,Moderate wind,1,50.21963,-5.291545,Unrestored,10,0,100,0,0,0,0,0,0,0,0,0,0,0,0,Amenity,,
UR20,Camborne,05/07/2022,15:00:15,Olly,17,45,No rain,76-100,Moderate wind,1,50.21965833,-5.291673333,Unrestored,9,0,100,0,0,0,0,0,0,0,0,0,0,0,0,Amenity,,
UR20,Camborne,05/07/2022,15:01:19,Olly,17,45,No rain,76-100,Moderate wind,1,50.21968,-5.291805,Unrestored,8,0,100,0,0,0,0,0,0,0,0,0,0,0,0,Amenity,,
UR20,Camborne,05/07/2022,15:03:17,Olly,17,45,No rain,76-100,Moderate wind,1,50.21973667,-5.292091667,Unrestored,6,0,100,0,0,0,0,0,0,0,0,0,0,0,0,Amenity,,
UR20,Camborne,05/07/2022,15:03:47,Olly,17,45,No rain,76-100,Moderate wind,1,50.21977,-5.292188333,Unrestored,5,0,100,0,0,0,0,0,0,0,0,0,0,0,0,Amenity,,
UR20,Camborne,05/07/2022,15:04:20,Olly,17,45,No rain,76-100,Moderate wind,1,50.21979667,-5.292316667,Unrestored,4,0,100,0,0,0,0,0,0,0,0,0,0,0,0,Amenity,,
UR20,Camborne,05/07/2022,15:05:00,Olly,17,45,No rain,76-100,Moderate wind,1,50.21984167,-5.29244,Unrestored,3,0,100,0,0,0,0,0,0,0,0,0,0,0,0,Amenity,,
UR20,Camborne,05/07/2022,15:05:48,Olly,17,45,No rain,76-100,Moderate wind,1,50.21986167,-5.292586667,Unrestored,2,0,100,0,40,0,0,0,0,0,0,0,0,0,0,Amenity,,
UR20,Camborne,05/07/2022,14:51:36,Olly,17,45,No rain,76-100,Moderate wind,1,50.21990833,-5.292675,Unrestored,1,0,20,0,40,0,0,0,0,40,Crepis_capillaris,Miridae_gen.,,Hemiptera,Miridae,Wildflower,Bugs,Bugs
UR20,Camborne,05/07/2022,15:07:33,Olly,17,45,No rain,76-100,Moderate wind,1,50.219905,-5.292695,Unrestored,1,0,20,0,40,0,0,0,40,0,Calystegia_sepium,Oedemera_nobilis,,Coleoptera,Oedemeridae,Wildflower,Coleoptera,Beetles
UR20,Camborne,05/07/2022,14:53:25,Olly,17,45,No rain,76-100,Moderate wind,1,50.21987333,-5.292666667,Unrestored,1,0,20,0,40,0,0,0,0,40,Jacobaea_vulgaris,Rhagonycha_fulva,,Coleoptera,Cantharidae,Wildflower,Coleoptera,Beetles
UR20,Camborne,05/07/2022,14:54:35,Olly,17,45,No rain,76-100,Moderate wind,1,50.21986667,-5.292591667,Unrestored,1,0,20,0,40,0,0,0,0,40,Crepis_capillaris,Musca_autumnalis,,Diptera,Muscidae,Wildflower,Other_flies,Flies
UR21,Camborne,05/07/2022,17:28:52,Olly,17,45,No rain,76-100,Moderate wind,1,50.21777833,-5.286166667,Unrestored,10,0,100,0,0,0,0,0,0,0,0,0,0,0,0,Amenity,,
UR21,Camborne,05/07/2022,17:29:37,Olly,17,45,No rain,76-100,Moderate wind,1,50.21788667,-5.286245,Unrestored,9,0,100,0,0,0,0,0,0,0,0,0,0,0,0,Amenity,,
UR21,Camborne,05/07/2022,17:30:15,Olly,17,45,No rain,76-100,Moderate wind,1,50.21795833,-5.286313333,Unrestored,8,0,100,0,0,0,0,0,0,0,0,0,0,0,0,Amenity,,
UR21,Camborne,05/07/2022,17:32:32,Olly,17,45,No rain,76-100,Moderate wind,1,50.21802833,-5.286366667,Unrestored,7,0,100,0,0,0,0,0,0,0,0,0,0,0,0,Amenity,,
UR21,Camborne,05/07/2022,17:33:17,Olly,17,45,No rain,76-100,Moderate wind,1,50.21811333,-5.28644,Unrestored,6,0,100,0,0,0,0,0,0,0,0,0,0,0,0,Amenity,,
UR21,Camborne,05/07/2022,17:43:25,Olly,17,45,No rain,76-100,Moderate wind,1,50.21826,-5.286543333,Unrestored,4,0,100,0,0,0,0,0,0,0,0,0,0,0,0,Amenity,,
UR21,Camborne,05/07/2022,17:44:16,Olly,17,45,No rain,76-100,Moderate wind,1,50.21834,-5.286593333,Unrestored,3,0,100,0,0,0,0,0,0,0,0,0,0,0,0,Amenity,,
UR21,Camborne,05/07/2022,17:44:56,Olly,17,45,No rain,76-100,Moderate wind,1,50.21841667,-5.286646667,Unrestored,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,Amenity,,
UR21,Camborne,05/07/2022,17:45:26,Olly,17,45,No rain,76-100,Moderate wind,1,50.21850667,-5.286716667,Unrestored,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,Amenity,,
UR21,Camborne,05/07/2022,17:40:25,Olly,17,45,No rain,76-100,Moderate wind,1,50.21817667,-5.286353333,Unrestored,5,0,100,0,0,0,0,0,0,0,Trifolium_repens,Apis_mellifera,,Hymenoptera,Apidae,Amenity,Apis_mellifera,Bees
MS22,Camborne,06/07/2022,11:56:15,"Olly, Alba",17,50,No rain,26-50,Moderate wind,1,50.20909,-5.284193,Restored,4,20,50,0,30,0,0,0,0,0,Trifolium_repens,Apis_mellifera,,Hymenoptera,Apidae,Amenity,Apis_mellifera,Bees
MS22,Camborne,06/07/2022,11:56:15,"Olly, Alba",17,50,No rain,26-50,Moderate wind,1,50.20909,-5.284193,Restored,4,20,50,0,30,0,0,0,0,0,Trifolium_repens,Apis_mellifera,,Hymenoptera,Apidae,Amenity,Apis_mellifera,Bees
MS22,Camborne,06/07/2022,11:56:15,"Olly, Alba",17,50,No rain,26-50,Moderate wind,1,50.20909,-5.284193,Restored,4,20,50,0,30,0,0,0,0,0,Trifolium_repens,Apis_mellifera,,Hymenoptera,Apidae,Amenity,Apis_mellifera,Bees
MS22,Camborne,06/07/2022,12:04:58,"Olly, Alba",17,50,No rain,26-50,Moderate wind,1,50.20936,-5.284252,Restored,7,20,65,0,0,0,0,0,0,0,Trifolium_repens,Apis_mellifera,,Hymenoptera,Apidae,Amenity,Apis_mellifera,Bees
MS22,Camborne,06/07/2022,12:04:58,"Olly, Alba",17,50,No rain,26-50,Moderate wind,1,50.20936,-5.284252,Restored,7,20,65,0,0,0,0,0,0,0,Trifolium_repens,Apis_mellifera,,Hymenoptera,Apidae,Amenity,Apis_mellifera,Bees
MS22,Camborne,06/07/2022,11:59:19,"Olly, Alba",17,50,No rain,26-50,Moderate wind,1,50.20915,-5.284223,Restored,5,30,70,0,0,0,0,0,0,0,Trifolium_repens,Apis_mellifera,,Hymenoptera,Apidae,Amenity,Apis_mellifera,Bees
MS22,Camborne,06/07/2022,12:06:53,"Olly, Alba",17,50,No rain,26-50,Moderate wind,1,50.20944,-5.284233,Restored,8,20,80,0,0,0,0,0,0,0,Trifolium_repens,Apis_mellifera,,Hymenoptera,Apidae,Amenity,Apis_mellifera,Bees
MS22,Camborne,06/07/2022,12:00:09,"Olly, Alba",17,50,No rain,26-50,Moderate wind,1,50.2092,-5.284257,Restored,6,0,100,0,0,0,0,0,0,0,Trifolium_repens,Apis_mellifera,,Hymenoptera,Apidae,Amenity,Apis_mellifera,Bees
MS22,Camborne,06/07/2022,12:08:37,"Olly, Alba",17,50,No rain,26-50,Moderate wind,1,50.20953,-5.284205,Restored,9,0,100,0,0,0,0,0,0,0,Trifolium_repens,Apis_mellifera,,Hymenoptera,Apidae,Amenity,Apis_mellifera,Bees
MS22,Camborne,06/07/2022,12:08:37,"Olly, Alba",17,50,No rain,26-50,Moderate wind,1,50.20953,-5.284205,Restored,9,0,100,0,0,0,0,0,0,0,Trifolium_repens,Apis_mellifera,,Hymenoptera,Apidae,Amenity,Apis_mellifera,Bees
MS22,Camborne,06/07/2022,12:08:37,"Olly, Alba",17,50,No rain,26-50,Moderate wind,1,50.20953,-5.284205,Restored,9,0,100,0,0,0,0,0,0,0,Trifolium_repens,Apis_mellifera,,Hymenoptera,Apidae,Amenity,Apis_mellifera,Bees
MS22,Camborne,06/07/2022,12:06:35,"Olly, Alba",17,50,No rain,26-50,Moderate wind,1,50.20944,-5.284233,Restored,8,20,80,0,0,0,0,0,0,0,Trifolium_repens,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Amenity,Bumblebees,Bees
MS22,Camborne,06/07/2022,12:02:37,"Olly, Alba",17,50,No rain,26-50,Moderate wind,1,50.20919,-5.284238,Restored,6,0,100,0,0,0,0,0,0,0,Ranunculus_repens,Hydrotaea_spp.,,Diptera,Muscidae,Amenity,Other_flies,Flies
MS22,Camborne,06/07/2022,12:09:51,"Olly, Alba",17,50,No rain,26-50,Moderate wind,1,50.20959,-5.284162,Restored,10,0,100,0,0,0,0,0,0,0,Trifolium_repens,Chloromyia_formosa,,Diptera,Stratiomyidae,Amenity,Other_flies,Flies
MS22,Camborne,06/07/2022,11:48:40,"Olly, Alba",17,50,No rain,26-50,Moderate wind,1,50.20898,-5.284107,Restored,3,50,50,0,0,0,0,0,0,0,Centaurea_nigra,Apis_mellifera,,Hymenoptera,Apidae,Planted_Wildflower,Apis_mellifera,Bees
MS22,Camborne,06/07/2022,11:48:40,"Olly, Alba",17,50,No rain,26-50,Moderate wind,1,50.20898,-5.284107,Restored,3,50,50,0,0,0,0,0,0,0,Centaurea_nigra,Apis_mellifera,,Hymenoptera,Apidae,Planted_Wildflower,Apis_mellifera,Bees
MS22,Camborne,06/07/2022,11:49:00,"Olly, Alba",17,50,No rain,26-50,Moderate wind,1,50.20898,-5.284102,Restored,3,50,50,0,0,0,0,0,0,0,Leucanthemum_vulgare,Apis_mellifera,,Hymenoptera,Apidae,Planted_Wildflower,Apis_mellifera,Bees
MS22,Camborne,06/07/2022,11:52:15,"Olly, Alba",17,50,No rain,26-50,Moderate wind,1,50.20902,-5.284123,Restored,3,50,50,0,0,0,0,0,0,0,Centaurea_nigra,Closterotomus_norwegicus,,Hemiptera,Miridae,Planted_Wildflower,Bugs,Bugs
MS22,Camborne,06/07/2022,11:52:15,"Olly, Alba",17,50,No rain,26-50,Moderate wind,1,50.20902,-5.284123,Restored,3,50,50,0,0,0,0,0,0,0,Centaurea_nigra,Closterotomus_norwegicus,,Hemiptera,Miridae,Planted_Wildflower,Bugs,Bugs
MS22,Camborne,06/07/2022,11:53:13,"Olly, Alba",17,50,No rain,26-50,Moderate wind,1,50.20904,-5.284155,Restored,4,20,50,0,30,0,0,0,0,0,Centaurea_nigra,Bombus_pascuorum,,Hymenoptera,Apidae,Planted_Wildflower,Bumblebees,Bees
MS22,Camborne,06/07/2022,11:40:08,"Olly, Alba",17,50,No rain,26-50,Moderate wind,1,50.2089,-5.28406,Restored,2,50,50,0,0,0,0,0,0,0,Centaurea_nigra,White/Buff_Tailed_Bumblebee,,Hymenoptera,Apidae,Planted_Wildflower,Bumblebees,Bees
